"","TERYT_CODE","gender","age","predicted_BRCA_cases"
"103","1009","M","<0-44>",0.00663732456875944
"104","1009","M","<45-54>",0.0644435680662721
"105","1009","M","<55-64>",0.767680657074231
"106","1009","M","<65-74>",0.325601686065794
"107","1009","M","<75-84>",0.590037382353212
"108","1009","M","85+",0.0125031292094766
"109","1010","K","<0-44>",4.79835115487773
"110","1010","K","<45-54>",10.0040498037877
"111","1010","K","<55-64>",11.2562285025008
"112","1010","K","<65-74>",5.68527042232871
"113","1010","K","<75-84>",3.79141259541344
"114","1010","K","85+",0.96242210323919
"115","1010","M","<0-44>",0.129885777106427
"116","1010","M","<45-54>",0.0997187283195927
"117","1010","M","<55-64>",0.625110370184903
"118","1010","M","<65-74>",0.174652257398841
"119","1010","M","<75-84>",0.126747293741598
"120","1010","M","85+",0.0144202147204614
"121","1011","K","<0-44>",3.01139480804968
"122","1011","K","<45-54>",4.56902955298374
"123","1011","K","<55-64>",5.06051016721134
"124","1011","K","<65-74>",4.40273525092823
"125","1011","K","<75-84>",2.18880559906257
"126","1011","K","85+",0.969291241178202
"127","1011","M","<0-44>",0.00163784096782192
"128","1011","M","<45-54>",0.0407891968456046
"129","1011","M","<55-64>",0.175676400252431
"130","1011","M","<65-74>",0.134222357000858
"131","1011","M","<75-84>",0.134034447863161
"132","1011","M","85+",0.00303206616402634
"133","1012","K","<0-44>",4.60180531172266
"134","1012","K","<45-54>",12.0519002831583
"135","1012","K","<55-64>",17.9534852197279
"136","1012","K","<65-74>",12.2579593014409
"137","1012","K","<75-84>",5.76396217852441
"138","1012","K","85+",1.06482156354856
"139","1012","M","<0-44>",0.185402356679407
"140","1012","M","<45-54>",0.244888979926303
"141","1012","M","<55-64>",0.408645789966025
"142","1012","M","<65-74>",0.435634202837891
"143","1012","M","<75-84>",0.243848425767327
"144","1012","M","85+",0.0618247246254132
"145","1013","K","<0-44>",1.84143321126061
"146","1013","K","<45-54>",4.65893007210149
"147","1013","K","<55-64>",5.90988107892823
"148","1013","K","<65-74>",3.92897881345725
"149","1013","K","<75-84>",2.18745380392417
"150","1013","K","85+",0.611709146063411
"151","1013","M","<0-44>",0.0173720141859323
"152","1013","M","<45-54>",0.0488520058875925
"153","1013","M","<55-64>",0.107074440075204
"154","1013","M","<65-74>",0.146740395648318
"155","1013","M","<75-84>",0.083605532670708
"156","1013","M","85+",0.00483032296897975
"157","1014","K","<0-44>",6.48001747855738
"158","1014","K","<45-54>",11.9627875058465
"159","1014","K","<55-64>",16.3528103228609
"160","1014","K","<65-74>",12.2723665039166
"161","1014","K","<75-84>",5.72026302895787
"162","1014","K","85+",1.62557991939417
"163","1014","M","<0-44>",0.0930940959551622
"164","1014","M","<45-54>",0.335107093391674
"165","1014","M","<55-64>",0.24594921654583
"166","1014","M","<65-74>",0.30567993438365
"167","1014","M","<75-84>",0.309137500820573
"168","1014","M","85+",0.1653628499126
"169","1015","K","<0-44>",1.79687041571463
"170","1015","K","<45-54>",3.08490955313016
"171","1015","K","<55-64>",4.35466002057116
"172","1015","K","<65-74>",2.72391085754835
"173","1015","K","<75-84>",2.40616920804902
"174","1015","K","85+",0.675539711525277
"175","1015","M","<0-44>",0.0589957589403458
"176","1015","M","<45-54>",0.100490394950963
"177","1015","M","<55-64>",0.141277061004568
"178","1015","M","<65-74>",0.137829162082829
"179","1015","M","<75-84>",0.532801514980437
"180","1015","M","85+",0.0540911181063129
"181","1016","K","<0-44>",6.66215291432831
"182","1016","K","<45-54>",13.0603476599474
"183","1016","K","<55-64>",17.5065815464222
"184","1016","K","<65-74>",9.3811481753981
"185","1016","K","<75-84>",6.97628219312212
"186","1016","K","85+",0.958355348730416
"187","1016","M","<0-44>",0.0157955098644539
"188","1016","M","<45-54>",0.0325209322477341
"189","1016","M","<55-64>",0.850851605794205
"190","1016","M","<65-74>",0.781409404220918
"191","1016","M","<75-84>",0.12111634627771
"192","1016","M","85+",0.0239633467901261
"193","1017","K","<0-44>",3.72227368200752
"194","1017","K","<45-54>",7.77393775580417
"195","1017","K","<55-64>",11.1135315186645
"196","1017","K","<65-74>",6.52663272061157
"197","1017","K","<75-84>",4.18758846057728
"198","1017","K","85+",1.06565182601473
"199","1017","M","<0-44>",0.00767962868814936
"200","1017","M","<45-54>",0.0537220042639431
"201","1017","M","<55-64>",0.221900933968429
"202","1017","M","<65-74>",0.624797607778836
"203","1017","M","<75-84>",0.138413880349455
"204","1017","M","85+",0.0087136717512554
"205","1018","K","<0-44>",2.20148593286919
"206","1018","K","<45-54>",3.37077649846502
"207","1018","K","<55-64>",3.38492020098628
"208","1018","K","<65-74>",3.19924798144862
"209","1018","K","<75-84>",1.94984582885909
"210","1018","K","85+",0.264893445703302
"211","1018","M","<0-44>",0.00471333823115895
"212","1018","M","<45-54>",0.070694095737566
"213","1018","M","<55-64>",0.0814606163030256
"214","1018","M","<65-74>",0.0842290101113676
"215","1018","M","<75-84>",0.0470560167525364
"216","1018","M","85+",0.00289349089268945
"217","1019","K","<0-44>",3.73084213107801
"218","1019","K","<45-54>",7.41863726511962
"219","1019","K","<55-64>",12.7633860372063
"220","1019","K","<65-74>",7.33637778979013
"221","1019","K","<75-84>",5.73007353538262
"222","1019","K","85+",0.832265320404983
"223","1019","M","<0-44>",0.0191549867436014
"224","1019","M","<45-54>",0.0898150785057998
"225","1019","M","<55-64>",0.143858757140291
"226","1019","M","<65-74>",0.202216300219719
"227","1019","M","<75-84>",0.0980559527892436
"228","1019","M","85+",0.0132760516123842
"229","1020","K","<0-44>",9.54433454168909
"230","1020","K","<45-54>",17.2051451639035
"231","1020","K","<55-64>",29.808407545014
"232","1020","K","<65-74>",17.8133750854137
"233","1020","K","<75-84>",8.80214544701574
"234","1020","K","85+",2.39389560715132
"235","1020","M","<0-44>",0.0837621861854759
"236","1020","M","<45-54>",0.338584993776706
"237","1020","M","<55-64>",0.871245835051037
"238","1020","M","<65-74>",1.19298286367904
"239","1020","M","<75-84>",0.396354368314535
"240","1020","M","85+",0.0714882732664375
"241","1021","K","<0-44>",1.07962501482536
"242","1021","K","<45-54>",3.29445099980988
"243","1021","K","<55-64>",3.84466926126599
"244","1021","K","<65-74>",3.24542369639809
"245","1021","K","<75-84>",1.50343710851225
"246","1021","K","85+",0.416937094010708
"247","1021","M","<0-44>",0.004556061932867
"248","1021","M","<45-54>",0.0156751581990279
"249","1021","M","<55-64>",0.0700200047902639
"250","1021","M","<65-74>",0.114784382895849
"251","1021","M","<75-84>",0.0698835555682336
"252","1021","M","85+",0.00237914864619297
"253","1061","K","<0-44>",40.2882920540178
"254","1061","K","<45-54>",81.1579735815909
"255","1061","K","<55-64>",174.38444236206
"256","1061","K","<65-74>",101.700446906964
"257","1061","K","<75-84>",64.6483696640369
"258","1061","K","85+",16.4290816497991
"259","1061","M","<0-44>",0.230707790208078
"260","1061","M","<45-54>",0.539018721723897
"261","1061","M","<55-64>",4.40101505403303
"262","1061","M","<65-74>",4.15094720650195
"263","1061","M","<75-84>",3.35145896822185
"264","1061","M","85+",0.66771627373504
"265","1062","K","<0-44>",4.04882451426916
"266","1062","K","<45-54>",9.70376049227807
"267","1062","K","<55-64>",14.5287885039225
"268","1062","K","<65-74>",9.80508415850569
"269","1062","K","<75-84>",4.91919205247529
"270","1062","K","85+",1.12089866228658
"271","1062","M","<0-44>",0.00766020448130805
"272","1062","M","<45-54>",0.0281921942355592
"273","1062","M","<55-64>",0.275476750395846
"274","1062","M","<65-74>",0.388174733409322
"275","1062","M","<75-84>",0.128980660665763
"276","1062","M","85+",0.0131597859889326
"277","1063","K","<0-44>",1.97750860450024
"278","1063","K","<45-54>",5.87749950797722
"279","1063","K","<55-64>",8.98186840433615
"280","1063","K","<65-74>",5.17776476748148
"281","1063","K","<75-84>",2.41315896563256
"282","1063","K","85+",0.413872566797559
"283","1063","M","<0-44>",0.0471001466150753
"284","1063","M","<45-54>",0.0324483942923204
"285","1063","M","<55-64>",0.378739087282976
"286","1063","M","<65-74>",0.0994249221999528
"287","1063","M","<75-84>",0.0641464652127432
"288","1063","M","85+",0.057483258203333
"289","1201","K","<0-44>",5.95981937501425
"290","1201","K","<45-54>",7.82690771990615
"291","1201","K","<55-64>",11.335549412073
"292","1201","K","<65-74>",7.82896333158149
"293","1201","K","<75-84>",6.6239215782116
"294","1201","K","85+",0.97714424193335
"295","1201","M","<0-44>",0.0157027034445693
"296","1201","M","<45-54>",0.0824547608974966
"297","1201","M","<55-64>",0.312808447128548
"298","1201","M","<65-74>",0.561499745535498
"299","1201","M","<75-84>",0.163185423740551
"300","1201","M","85+",0.0127313950686866
"301","1202","K","<0-44>",4.05565065270052
"302","1202","K","<45-54>",8.83169708964025
"303","1202","K","<55-64>",7.29938210151841
"304","1202","K","<65-74>",5.76241559013812
"305","1202","K","<75-84>",3.82281829025064
"306","1202","K","85+",0.664098856799833
"307","1202","M","<0-44>",0.00747000021622839
"308","1202","M","<45-54>",0.113244988493822
"309","1202","M","<55-64>",0.120604891268869
"310","1202","M","<65-74>",0.466655637595261
"311","1202","M","<75-84>",0.0592299570809064
"312","1202","M","85+",0.00410986729005136
"313","1203","K","<0-44>",5.9450110020146
"314","1203","K","<45-54>",13.1389168139447
"315","1203","K","<55-64>",17.992800609779
"316","1203","K","<65-74>",14.1336639743952
"317","1203","K","<75-84>",7.03227554876705
"318","1203","K","85+",1.59119840964101
"319","1203","M","<0-44>",0.0192238404107499
"320","1203","M","<45-54>",0.231000462609042
"321","1203","M","<55-64>",0.803080259243166
"322","1203","M","<65-74>",0.813655672797181
"323","1203","M","<75-84>",0.289217402776277
"324","1203","M","85+",0.00760110366091284
"325","1204","K","<0-44>",2.75600592379845
"326","1204","K","<45-54>",3.91426423159651
"327","1204","K","<55-64>",6.14384269927078
"328","1204","K","<65-74>",3.63742325438586
"329","1204","K","<75-84>",2.75918925962234
"330","1204","K","85+",0.902186938142697
"331","1204","M","<0-44>",0.00181172868097301
"332","1204","M","<45-54>",0.0748357127100993
"333","1204","M","<55-64>",0.0519051978335595
"334","1204","M","<65-74>",0.0769779698932847
"335","1204","M","<75-84>",0.0470791319684381
"336","1204","M","85+",0.00344152624517697
"337","1205","K","<0-44>",5.47798216112738
"338","1205","K","<45-54>",9.79126253604087
"339","1205","K","<55-64>",9.99064938789571
"340","1205","K","<65-74>",9.25422639757904
"341","1205","K","<75-84>",5.74314961111917
"342","1205","K","85+",1.60885149085247
"343","1205","M","<0-44>",0.013347256848421
"344","1205","M","<45-54>",0.237654005681732
"345","1205","M","<55-64>",0.407039610056108
"346","1205","M","<65-74>",0.480857625791607
"347","1205","M","<75-84>",0.214572060454087
"348","1205","M","85+",0.0233422934460954
"349","1206","K","<0-44>",13.644542468768
"350","1206","K","<45-54>",23.6600093650231
"351","1206","K","<55-64>",27.9353851770113
"352","1206","K","<65-74>",15.9584487575028
"353","1206","K","<75-84>",12.5515145412395
"354","1206","K","85+",2.0548474477966
"355","1206","M","<0-44>",0.0272363802472079
"356","1206","M","<45-54>",0.254805634255955
"357","1206","M","<55-64>",1.2861636140789
"358","1206","M","<65-74>",0.829857751491849
"359","1206","M","<75-84>",0.324970265769217
"360","1206","M","85+",0.0287440036991408
"361","1207","K","<0-44>",4.01270684275067
"362","1207","K","<45-54>",9.00117410039004
"363","1207","K","<55-64>",12.7235413928488
"364","1207","K","<65-74>",8.84976142011045
"365","1207","K","<75-84>",5.71643247520296
"366","1207","K","85+",1.26134727191475
"367","1207","M","<0-44>",0.0080761190606431
"368","1207","M","<45-54>",0.366825434739946
"369","1207","M","<55-64>",0.85135550400442
"370","1207","M","<65-74>",0.497372796969339
"371","1207","M","<75-84>",0.117726689754111
"372","1207","M","85+",0.00942696880656705
"373","1208","K","<0-44>",2.23420691809916
"374","1208","K","<45-54>",3.97098101556368
"375","1208","K","<55-64>",6.77309005488455
"376","1208","K","<65-74>",4.95769660544552
"377","1208","K","<75-84>",3.52060817988466
"378","1208","K","85+",0.567497992869051
"379","1208","M","<0-44>",0.00103933158096612
"380","1208","M","<45-54>",0.022330461798696
"381","1208","M","<55-64>",0.0722200985407747
"382","1208","M","<65-74>",0.284642857936094
"383","1208","M","<75-84>",0.0244754038971388
"384","1208","M","85+",0.00308746903601776
"385","1209","K","<0-44>",6.50564895148757
"386","1209","K","<45-54>",11.2311249497065
"387","1209","K","<55-64>",10.7253191470402
"388","1209","K","<65-74>",8.36887744814591
"389","1209","K","<75-84>",6.84575176256515
"390","1209","K","85+",0.874316201636853
"391","1209","M","<0-44>",0.00535029131359652
"392","1209","M","<45-54>",0.168339367133279
"393","1209","M","<55-64>",0.201324139046221
"394","1209","M","<65-74>",0.323387606447401
"395","1209","M","<75-84>",0.0815068326552632
"396","1209","M","85+",0.00739743028873589
"397","1210","K","<0-44>",9.10304401851035
"398","1210","K","<45-54>",15.9137023466833
"399","1210","K","<55-64>",18.2017677045705
"400","1210","K","<65-74>",11.0160398641535
"401","1210","K","<75-84>",9.14775937155036
"402","1210","K","85+",1.94012384334002
"403","1210","M","<0-44>",0.0132593609020452
"404","1210","M","<45-54>",0.137993404922074
"405","1210","M","<55-64>",0.644769533398521
"406","1210","M","<65-74>",0.783949872912242
"407","1210","M","<75-84>",0.223903306941279
"408","1210","M","85+",0.0181772813467661
"409","1211","K","<0-44>",11.0569736624042
"410","1211","K","<45-54>",16.5821130751642
"411","1211","K","<55-64>",19.6914430986463
"412","1211","K","<65-74>",11.5219292272796
"413","1211","K","<75-84>",7.70188409681195
"414","1211","K","85+",2.42586863694865
"415","1211","M","<0-44>",0.0321054265917521
"416","1211","M","<45-54>",0.235336241727631
"417","1211","M","<55-64>",0.468388986182664
"418","1211","M","<65-74>",0.632320697623544
"419","1211","M","<75-84>",0.200606718288727
"420","1211","M","85+",0.0361610375522846
"421","1212","K","<0-44>",5.82299684256158
"422","1212","K","<45-54>",12.3753694933318
"423","1212","K","<55-64>",17.3141345886571
"424","1212","K","<65-74>",9.28216231630591
"425","1212","K","<75-84>",7.26084032862202
"426","1212","K","85+",1.54619326615632
"427","1212","M","<0-44>",0.0560867994259549
"428","1212","M","<45-54>",0.0962737995961773
"429","1212","M","<55-64>",0.363522261668939
"430","1212","M","<65-74>",0.590632098370689
"431","1212","M","<75-84>",0.351090869291847
"432","1212","M","85+",0.0426651899759426
"433","1213","K","<0-44>",7.04221499143972
"434","1213","K","<45-54>",16.6972239678653
"435","1213","K","<55-64>",19.8627742835696
"436","1213","K","<65-74>",16.5058939322472
"437","1213","K","<75-84>",7.6014309545229
"438","1213","K","85+",2.33276243842099
"439","1213","M","<0-44>",0.0174293804820686
"440","1213","M","<45-54>",0.163324209359156
"441","1213","M","<55-64>",1.05930369638996
"442","1213","M","<65-74>",2.5971892788941
"443","1213","M","<75-84>",0.620051016951943
"444","1213","M","85+",0.0372981336076853
"445","1214","K","<0-44>",2.01405387322253
"446","1214","K","<45-54>",3.67173349300566
"447","1214","K","<55-64>",4.04295418208227
"448","1214","K","<65-74>",2.29650103581518
"449","1214","K","<75-84>",2.06162249838963
"450","1214","K","85+",0.392116376053413
"451","1214","M","<0-44>",0.00290403407830025
"452","1214","M","<45-54>",0.045195760754402
"453","1214","M","<55-64>",0.0943888361908558
"454","1214","M","<65-74>",0.124986643183405
"455","1214","M","<75-84>",0.032817578440907
"456","1214","M","85+",0.00292535436221847
"457","1215","K","<0-44>",4.5967829180104
"458","1215","K","<45-54>",6.88153176823787
"459","1215","K","<55-64>",8.91438988601753
"460","1215","K","<65-74>",6.63422195297544
"461","1215","K","<75-84>",5.42998907029657
"462","1215","K","85+",0.871942240216382
"463","1215","M","<0-44>",0.00443070473282309
"464","1215","M","<45-54>",0.0342177663812613
"465","1215","M","<55-64>",0.406049365510947
"466","1215","M","<65-74>",1.86868784975649
"467","1215","M","<75-84>",0.247849032673098
"468","1215","M","85+",0.0131893998724567
"469","1216","K","<0-44>",8.51801193558734
"470","1216","K","<45-54>",19.8470644117201
"471","1216","K","<55-64>",17.3041996674182
"472","1216","K","<65-74>",11.2165953527107
"473","1216","K","<75-84>",8.75128042625853
"474","1216","K","85+",1.9837857826142
"475","1216","M","<0-44>",0.212148615876291
"476","1216","M","<45-54>",0.281588696536297
"477","1216","M","<55-64>",0.28646390080345
"478","1216","M","<65-74>",1.10350744144136
"479","1216","M","<75-84>",0.17639461146252
"480","1216","M","85+",0.140579690675724
"481","1217","K","<0-44>",2.59406448358924
"482","1217","K","<45-54>",4.74000125424507
"483","1217","K","<55-64>",8.99245827973162
"484","1217","K","<65-74>",4.17750075886466
"485","1217","K","<75-84>",3.00809797794508
"486","1217","K","85+",0.76521236600434
"487","1217","M","<0-44>",0.00424654667844817
"488","1217","M","<45-54>",0.023436800998179
"489","1217","M","<55-64>",0.219600532714712
"490","1217","M","<65-74>",0.238045510313749
"491","1217","M","<75-84>",0.120921730546312
"492","1217","M","85+",0.00540321409502083
"493","1218","K","<0-44>",8.19940524675293
"494","1218","K","<45-54>",13.7687080470756
"495","1218","K","<55-64>",16.0409690700581
"496","1218","K","<65-74>",11.6286146824582
"497","1218","K","<75-84>",8.29936849499907
"498","1218","K","85+",1.40152400424016
"499","1218","M","<0-44>",0.012602694394503
"500","1218","M","<45-54>",0.382183005466197
"501","1218","M","<55-64>",0.827670870757476
"502","1218","M","<65-74>",1.50862583899813
"503","1218","M","<75-84>",0.542317776534071
"504","1218","M","85+",0.019083716415699
"505","1219","K","<0-44>",6.17692523774703
"506","1219","K","<45-54>",11.4460600912721
"507","1219","K","<55-64>",15.4718922564792
"508","1219","K","<65-74>",7.7835893760828
"509","1219","K","<75-84>",6.41233429121976
"510","1219","K","85+",1.54532747073328
"511","1219","M","<0-44>",0.00528088110039616
"512","1219","M","<45-54>",0.0719604467647765
"513","1219","M","<55-64>",0.234342695883388
"514","1219","M","<65-74>",1.01303396251232
"515","1219","M","<75-84>",0.0982455606741284
"516","1219","M","85+",0.0104858229861392
"517","1261","K","<0-44>",47.5080439766065
"518","1261","K","<45-54>",87.7503950518374
"519","1261","K","<55-64>",146.524403218363
"520","1261","K","<65-74>",104.726028517428
"521","1261","K","<75-84>",68.3660981624747
"522","1261","K","85+",18.9237436352544
"523","1261","M","<0-44>",0.66711801672941
"524","1261","M","<45-54>",0.959459831237771
"525","1261","M","<55-64>",3.94720828904601
"526","1261","M","<65-74>",5.54917110081047
"527","1261","M","<75-84>",3.33133117189353
"528","1261","M","85+",1.22190937981225
"529","1262","K","<0-44>",4.13730936750207
"530","1262","K","<45-54>",11.8076677148519
"531","1262","K","<55-64>",11.7759661981829
"532","1262","K","<65-74>",9.69637558058962
"533","1262","K","<75-84>",4.52481673601065
"534","1262","K","85+",1.17117500278972
"535","1262","M","<0-44>",0.0101226526712687
"536","1262","M","<45-54>",0.0943586006590651
"537","1262","M","<55-64>",0.170244653503204
"538","1262","M","<65-74>",0.286946532464125
"539","1262","M","<75-84>",0.406671705799637
"540","1262","M","85+",0.00676220527420934
"541","1263","K","<0-44>",5.68462713197937
"542","1263","K","<45-54>",11.9827727913957
"543","1263","K","<55-64>",22.9124466824128
"544","1263","K","<65-74>",16.043752548337
"545","1263","K","<75-84>",8.33016247866757
"546","1263","K","85+",1.99785036936144
"547","1263","M","<0-44>",0.0184468431164788
"548","1263","M","<45-54>",0.0778974486883466
"549","1263","M","<55-64>",1.63821462565246
"550","1263","M","<65-74>",0.796850456187845
"551","1263","M","<75-84>",0.334404476517139
"552","1263","M","85+",0.00612525236607353
"553","1401","K","<0-44>",1.53679261592588
"554","1401","K","<45-54>",2.68172155529277
"555","1401","K","<55-64>",3.90049990758799
"556","1401","K","<65-74>",1.90645893729323
"557","1401","K","<75-84>",2.51575671354451
"558","1401","K","85+",0.565540870583046
"559","1401","M","<0-44>",0.0125721904262614
"560","1401","M","<45-54>",0.0372776738633097
"561","1401","M","<55-64>",0.0478898793129581
"562","1401","M","<65-74>",0.0431599234719044
"563","1401","M","<75-84>",0.0611990581287438
"564","1401","M","85+",0.00613554260686145
"565","1402","K","<0-44>",4.8862955775494
"566","1402","K","<45-54>",9.72526885823982
"567","1402","K","<55-64>",13.5459421880107
"568","1402","K","<65-74>",7.2003855604821
"569","1402","K","<75-84>",4.5996194271196
"570","1402","K","85+",0.950686999480063
"571","1402","M","<0-44>",0.0310733652686763
"572","1402","M","<45-54>",0.0727987104546006
"573","1402","M","<55-64>",0.401658413795531
"574","1402","M","<65-74>",1.58185357524995
"575","1402","M","<75-84>",0.12734372394081
"576","1402","M","85+",0.0527807424320602
"577","1403","K","<0-44>",5.4250961069737
"578","1403","K","<45-54>",9.98878878524973
"579","1403","K","<55-64>",14.0654176444478
"580","1403","K","<65-74>",8.0386771340219
"581","1403","K","<75-84>",6.16659761799263
"582","1403","K","85+",1.80056755298637
"583","1403","M","<0-44>",0.0181988206169461
"584","1403","M","<45-54>",0.255932468437582
"585","1403","M","<55-64>",0.112365561797403
"586","1403","M","<65-74>",0.886222265136429
"587","1403","M","<75-84>",0.145196635161377
"588","1403","M","85+",0.0322618918229103
"589","1404","K","<0-44>",2.38527408902849
"590","1404","K","<45-54>",3.41595505934465
"591","1404","K","<55-64>",7.42802990044168
"592","1404","K","<65-74>",4.21203333323271
"593","1404","K","<75-84>",2.73233538017033
"594","1404","K","85+",0.655895939232428
"595","1404","M","<0-44>",0.00871303065317143
"596","1404","M","<45-54>",0.0300700401884691
"597","1404","M","<55-64>",0.0101664873827767
"598","1404","M","<65-74>",0.0234956537290335
"599","1404","M","<75-84>",0.0271793631002713
"600","1404","M","85+",0.0130971222735701
"601","1405","K","<0-44>",6.47846678784809
"602","1405","K","<45-54>",10.3380914424386
"603","1405","K","<55-64>",15.0304552811971
"604","1405","K","<65-74>",10.8873868553439
"605","1405","K","<75-84>",6.57422953986284
"606","1405","K","85+",1.67605575314928
"607","1405","M","<0-44>",0.0180349837043019
"608","1405","M","<45-54>",0.240473692554093
"609","1405","M","<55-64>",0.651324104317801
"610","1405","M","<65-74>",0.383286670195854
"611","1405","M","<75-84>",0.209784274180832
"612","1405","M","85+",0.0164428790716247
"613","1406","K","<0-44>",5.28889665614678
"614","1406","K","<45-54>",9.99084868097743
"615","1406","K","<55-64>",17.0043809416111
"616","1406","K","<65-74>",7.80470042807278
"617","1406","K","<75-84>",4.60713273759358
"618","1406","K","85+",0.867783469119403
"619","1406","M","<0-44>",0.0585432345036073
"620","1406","M","<45-54>",0.720376371641562
"621","1406","M","<55-64>",0.179378266878239
"622","1406","M","<65-74>",0.198956409287154
"623","1406","M","<75-84>",0.185840521001698
"624","1406","M","85+",0.0492147906846222
"625","1407","K","<0-44>",3.20085091225383
"626","1407","K","<45-54>",5.34996621573218
"627","1407","K","<55-64>",10.6460394890745
"628","1407","K","<65-74>",4.81268689403478
"629","1407","K","<75-84>",3.1222940497859
"630","1407","K","85+",0.81387190349279
"631","1407","M","<0-44>",0.0968746220025742
"632","1407","M","<45-54>",0.0370166246421539
"633","1407","M","<55-64>",0.148970554507801
"634","1407","M","<65-74>",0.181254047252558
"635","1407","M","<75-84>",0.103780657439782
"636","1407","M","85+",0.57479247115183
"637","1408","K","<0-44>",5.45344556559893
"638","1408","K","<45-54>",11.2555305725974
"639","1408","K","<55-64>",21.413243396441
"640","1408","K","<65-74>",9.52620673684054
"641","1408","K","<75-84>",6.04823371938425
"642","1408","K","85+",1.49135371933799
